vendor_a,item_number_a,description_a,price_a_usd,vendor_b,item_number_b,description_b,price_b_usd,item_match_score,match_method
Metabo,316097420,Flange compl.                           ,9.97,Ronix,9010,"PLATE
COMPACTOR",183.94,57.1,description
Metabo,316097430,Flange compl.                           ,11.98,Ronix,9010,"PLATE
COMPACTOR",183.94,57.1,description
Metabo,316097470,Flange compl.                           ,8.97,Ronix,9010,"PLATE
COMPACTOR",183.94,57.1,description
Metabo,316097480,Flange compl.                           ,8.97,Ronix,9010,"PLATE
COMPACTOR",183.94,57.1,description
Metabo,316097490,Flange compl.                           ,9.97,Ronix,9010,"PLATE
COMPACTOR",183.94,57.1,description
Metabo,316097540,Bevel gear and pinion                   ,4.46,Ronix,"3110 115mm Brazilian
plug",MiNi Angle Grinder,164.72,56.4,description
Metabo,316097550,Bevel gear and pinion                   ,4.97,Ronix,"3110 115mm Brazilian
plug",MiNi Angle Grinder,164.72,56.4,description
Metabo,316097560,Carbon brush compl.                     ,2.51,Ronix,8663,"Brushless Cordless
Carwasher",31.02,55.3,description
Metabo,316097600,Brush holder compl.                     ,3.47,Ronix,8652,"Cordless Brushless
Polisher",92.04,60.9,description
Metabo,316097610,Brush holder compl.                     ,2.99,Ronix,8652,"Cordless Brushless
Polisher",92.04,60.9,description
Metabo,316097620,Brush holder compl.                     ,1.98,Ronix,8652,"Cordless Brushless
Polisher",92.04,60.9,description
Metabo,316097710,Gear parts compl.                       ,13.99,Ronix,9010,"PLATE
COMPACTOR",183.94,62.5,description
Metabo,316097790,Carbon brush compl.                     ,1.5,Ronix,8663,"Brushless Cordless
Carwasher",31.02,55.3,description
Metabo,316097800,Carbon brush set                        ,2.99,Ronix,4555,Gasoline Brush Cutte,37.48,61.1,description
Metabo,316097810,Flange compl.                           ,9.97,Ronix,9010,"PLATE
COMPACTOR",183.94,57.1,description
Metabo,316097860,Carry handle comp.                      ,8.01,Ronix,8628,Cordless Carwasher,41.27,55.6,description
Metabo,316097870,Latch compl.                            ,4.97,Ronix,9010,"PLATE
COMPACTOR",183.94,59.3,description
Metabo,316097900,Screw set                               ,2.51,Ronix,8653,"Brushless Impact
Screw Driver
230Nm",67.87,71.4,description
Metabo,316098080,Vibration damper compl.                 ,27.47,Ronix,2420,Concrete vibrator,81.19,55.0,description
Metabo,316098130,impact switch compl                     ,9.97,Ronix,8303,"Cordless Impact
Screwdriver",20.64,60.9,description
Metabo,316098170,Vibration damper compl.                 ,34.75,Ronix,2420,Concrete vibrator,81.19,55.0,description
Metabo,316098240,Vibration damper compl.                 ,49.7,Ronix,2420,Concrete vibrator,81.19,55.0,description
Metabo,316098290,Vibration damper compl.                 ,29.89,Ronix,2420,Concrete vibrator,81.19,55.0,description
Metabo,316098320,Flange compl.                           ,8.01,Ronix,9010,"PLATE
COMPACTOR",183.94,57.1,description
Metabo,316098330,Flange compl.                           ,8.01,Ronix,9010,"PLATE
COMPACTOR",183.94,57.1,description
Metabo,316098340,Flange compl.                           ,8.01,Ronix,9010,"PLATE
COMPACTOR",183.94,57.1,description
Metabo,316098350,Bevel gear and pinion                   ,2.99,Ronix,"3110 115mm Brazilian
plug",MiNi Angle Grinder,164.72,56.4,description
Metabo,316098370,Carbon brush compl.                     ,1.5,Ronix,8663,"Brushless Cordless
Carwasher",31.02,55.3,description
Metabo,316098380,Brush holder compl.                     ,2.51,Ronix,8652,"Cordless Brushless
Polisher",92.04,60.9,description
Metabo,316098660,Gearbox compl.                          ,40.13,Ronix,2290,"Elecrtric Metal
Gearbox Impact Drill
13mm Keyed",16.21,66.7,description
Metabo,316098710,Carbon brush compl.                     ,1.5,Ronix,8663,"Brushless Cordless
Carwasher",31.02,55.3,description
Metabo,316098730,Saw housing cpl.                        ,13.99,Ronix,8646,CHAIN SAW,60.03,64.0,description
Metabo,316098780,Bevel gear                              ,5.97,Ronix,5003,"Dual Bevel Sliding
Miter Saw 1800W",55.15,66.7,description
Metabo,316098800,Handle cpl.                             ,11.98,Ronix,2400,"3 Handle Electric Drill
1200W- 16mm",19.08,70.6,description
Metabo,316098830,Spacer ring compl.                      ,15.95,Ronix,5836,Cold Cutting Machine,24.57,57.9,description
Metabo,316098870,Brush holder compl.                     ,2.51,Ronix,8652,"Cordless Brushless
Polisher",92.04,60.9,description
Metabo,316098930,Carbon brush compl.                     ,6.93,Ronix,8663,"Brushless Cordless
Carwasher",31.02,55.3,description
Metabo,316099060,CUTTERBLOCK WEDGE Set                   ,6.93,Ronix,5620,Tile Cutter,44.13,56.2,description
Metabo,316099070,Suction nozzle                          ,22.46,Ronix,4805,Gasoline Multifunction,28.48,55.6,description
Metabo,316099080,Swivel part cpl.                        ,9.97,Ronix,8303,"Cordless Impact
Screwdriver",20.64,55.8,description
Metabo,316099120,Saw housing cpl.                        ,15.95,Ronix,8646,CHAIN SAW,60.03,64.0,description
Metabo,316099130,"COVER, SAW BLADE HOUSING cpl.           ",13.99,Ronix,4121,Jig Saw,18.36,60.0,description
Metabo,316099140,Flange compl.                           ,2.51,Ronix,9010,"PLATE
COMPACTOR",183.94,57.1,description
Metabo,316099230,Saw housing cpl.                        ,13.99,Ronix,8646,CHAIN SAW,60.03,64.0,description
Metabo,316099310,Guide angle                             ,1.98,Ronix,"3110 115mm Brazilian
plug",MiNi Angle Grinder,164.72,69.0,description
Metabo,316099320,Table compl.                            ,64.72,Ronix,5601,"Dust-Collection Table
Saw
216 mm",64.08,58.8,description
Metabo,316099330,Saw blade depot cpl.                    ,2.51,Ronix,4121,Jig Saw,18.36,60.0,description
Metabo,316099510,Cable cpl.                              ,3.47,Ronix,8686,"1.3A UL cable
charger for 16V
products with 110V
Currency",91.52,66.7,description
Metabo,316099530,Carbon brush compl.                     ,1.75,Ronix,8663,"Brushless Cordless
Carwasher",31.02,55.3,description
Metabo,316099640,Drill driving sleeve compl. Quick       ,34.75,Ronix,8014,Cordless Drill Driver,,55.6,description
Metabo,316099740,Retainer cpl.                           ,13.99,Ronix,4090,Pet Cleaner,20.03,58.3,description
Metabo,316099750,battery case compl.                     ,42.39,Ronix,8990-40V,40V 2.0Ah Battery,130.36,58.3,description
Metabo,316099780,Face plate                              ,47.39,Ronix,9010,"PLATE
COMPACTOR",183.94,66.7,description
Metabo,316099840,rear table compl.                       ,4.0,Ronix,9010,"PLATE
COMPACTOR",183.94,56.2,description
Metabo,316099870,Supporting plate cpl.                   ,24.97,Ronix,9010,"PLATE
COMPACTOR",183.94,55.6,description
Metabo,316099880,Flange compl.                           ,8.01,Ronix,9010,"PLATE
COMPACTOR",183.94,57.1,description
Metabo,316099960,Sliding rail seat compl.                ,22.46,Ronix,5301,"Sliding Miter Saw
255mm",54.91,59.6,description
Metabo,316100000,Sliding table compl.                    ,34.75,Ronix,5301,"Sliding Miter Saw
255mm",54.91,55.8,description
Metabo,316100010,Handle comp.                            ,1.5,Ronix,2400,"3 Handle Electric Drill
1200W- 16mm",19.08,66.7,description
Metabo,317002990,Motor unit compl.                       ,74.74,Ronix,9010,"PLATE
COMPACTOR",183.94,56.2,description
Metabo,317003070,Blower                                  ,129.44,Ronix,8611C,Cordless Blower,88.79,100.0,description
Metabo,317003250,Motor cpl. 230 V                        ,69.73,Ronix,8309,"Cordless Rotary
Hammer
20 V",12.9,55.8,description
Metabo,317004180,Motor w.flange                          ,6.93,Ronix,9010,"PLATE
COMPACTOR",183.94,55.2,description
Metabo,317004900,Motor w.flange                          ,13.99,Ronix,9010,"PLATE
COMPACTOR",183.94,55.2,description
Metabo,317004970,Flange compl.                           ,6.93,Ronix,9010,"PLATE
COMPACTOR",183.94,57.1,description
Metabo,317005230,motor complete                          ,34.75,Ronix,2420,Concrete vibrator,81.19,58.1,description
Metabo,317005330,Motor unit compl.                       ,174.91,Ronix,9010,"PLATE
COMPACTOR",183.94,56.2,description
Metabo,317005490,motor complete                          ,49.7,Ronix,2420,Concrete vibrator,81.19,58.1,description
Metabo,318005710,BS 18 L BL *cordless drill              ,59.72,Ronix,8018v,"Cordless Drill Driver
18 V",,73.1,description
Metabo,320050700,Wobbler bearing                         ,11.98,Ronix,1209BS,Air Blower,69.94,56.0,description
Metabo,320050910,Wobbler bearing                         ,8.97,Ronix,1209BS,Air Blower,69.94,56.0,description
Metabo,321000110,"Battery pack,Li-Power Compact 18 V-1,5 A",49.7,Ronix,8990-40V,40V 2.0Ah Battery,130.36,58.3,description
Metabo,321000350,"Battery pack,Li-Power Extreme 18V-5,2Ah ",100.17,Ronix,8990-40V,40V 2.0Ah Battery,130.36,58.3,description
Metabo,321000370,"Battery pack,Li-Power Compact 18 V-1,5 A",29.89,Ronix,8990-40V,40V 2.0Ah Battery,130.36,58.3,description
Metabo,321000450,"Battery pack,Li-Power Extreme 18V-5,2Ah ",100.17,Ronix,8990-40V,40V 2.0Ah Battery,130.36,58.3,description
Metabo,321000480,"Battery pack,Li-Power Extreme 18V-4,0Ah ",32.33,Ronix,8691,"20V 4.0Ah battery
pack",,59.0,description
Metabo,321000550,"Battery pack,Li-Power Compact 18 V-2,0 A",22.46,Ronix,8990-40V,40V 2.0Ah Battery,130.36,58.3,description
Metabo,321000810,"Battery pack,Li-HD 36V 6,2Ah            ",275.07,Ronix,8691,"20V 4.0Ah battery
pack",,68.0,description
Metabo,321000980,"Battery pack 8,0Ah LiHD 21700           ",89.38,Ronix,8991,"4.0Ah battery pack
20 V",,76.9,description
Metabo,321001000,"Battery pack 4,0Ah LiHD 21700           ",55.09,Ronix,8991,"4.0Ah battery pack
20 V",,80.8,description
Metabo,321001040,"Battery pack 5,5Ah LiHD 21700           ",94.78,Ronix,8991,"4.0Ah battery pack
20 V",,73.1,description
Metabo,321001140,"Battery-Pack 12V 4,0Ah LiHD             ",32.33,Ronix,8691,"20V 4.0Ah battery
pack",,77.6,description
Metabo,321001170,"Battery pack neutral,18V 8,0 AH_CAS     ",84.76,Ronix,8690,"20V 2.0Ah battery
pack",77.66,70.6,description
Metabo,321001450,"Battery pack 18V LiPower 2,0Ah          ",27.47,Ronix,8690,"20V 2.0Ah battery
pack",77.66,70.6,description
Metabo,321001470,"Battery pack 18V LiPower 4,0Ah          ",42.39,Ronix,8691,"20V 4.0Ah battery
pack",,73.1,description
Metabo,321001490,"Battery pack 18V LiPower 5,2Ah          ",49.7,Ronix,8690,"20V 2.0Ah battery
pack",77.66,70.6,description
Metabo,321001600,"battery pack 18V-10,0Ah LiHD            ",89.38,Ronix,8690,"20V 2.0Ah battery
pack",77.66,70.6,description
Metabo,321001670,"Battery pack 18V LiPower 2,0Ah          ",29.89,Ronix,8690,"20V 2.0Ah battery
pack",77.66,70.6,description
Metabo,321001890,"Battery pack, 8,0Ah LiHDX               ",74.74,Ronix,8690,"20V 2.0Ah battery
pack",77.66,72.3,description
Metabo,321001910,"Battery pack, 4,0Ah LiHDX               ",47.39,Ronix,8991-40V,"40V 4.0Ah Battery
Pack",64.49,76.6,description
Metabo,330000830,Fan                                     ,1.26,Ronix,8626,Cordless Fan 20V,30.07,100.0,description
Metabo,330000850,Fan                                     ,0.48,Ronix,8626,Cordless Fan 20V,30.07,100.0,description
Metabo,330000860,Fan                                     ,0.77,Ronix,8626,Cordless Fan 20V,30.07,100.0,description
Metabo,330000870,Fan                                     ,1.5,Ronix,8626,Cordless Fan 20V,30.07,100.0,description
Metabo,330000950,Fan                                     ,1.5,Ronix,8626,Cordless Fan 20V,30.07,100.0,description
Metabo,330001120,Fan                                     ,1.5,Ronix,8626,Cordless Fan 20V,30.07,100.0,description
Metabo,330001330,Fan                                     ,1.01,Ronix,8626,Cordless Fan 20V,30.07,100.0,description
Metabo,330001420,Fan                                     ,13.99,Ronix,8626,Cordless Fan 20V,30.07,100.0,description
Metabo,330001530,Fan                                     ,4.46,Ronix,8626,Cordless Fan 20V,30.07,100.0,description
Metabo,330001550,Fan                                     ,4.0,Ronix,8626,Cordless Fan 20V,30.07,100.0,description
Metabo,330001580,Fan                                     ,1.26,Ronix,8626,Cordless Fan 20V,30.07,100.0,description
Metabo,330001690,Fan                                     ,1.01,Ronix,8626,Cordless Fan 20V,30.07,100.0,description
Metabo,330001730,Fan                                     ,9.97,Ronix,8626,Cordless Fan 20V,30.07,100.0,description
Metabo,330001750,Fan                                     ,2.99,Ronix,8626,Cordless Fan 20V,30.07,100.0,description
Metabo,330001760,Fan                                     ,4.0,Ronix,8626,Cordless Fan 20V,30.07,100.0,description
Metabo,330001820,Fan                                     ,0.77,Ronix,8626,Cordless Fan 20V,30.07,100.0,description
Metabo,330001830,Fan                                     ,3.47,Ronix,8626,Cordless Fan 20V,30.07,100.0,description
Metabo,330001860,Fan                                     ,8.01,Ronix,8626,Cordless Fan 20V,30.07,100.0,description
Metabo,330001870,Fan                                     ,1.5,Ronix,8626,Cordless Fan 20V,30.07,100.0,description
Metabo,330001910,Fan                                     ,0.44,Ronix,8626,Cordless Fan 20V,30.07,100.0,description
Metabo,330001920,Fan                                     ,1.01,Ronix,8626,Cordless Fan 20V,30.07,100.0,description
Metabo,330001950,Fan                                     ,0.44,Ronix,8626,Cordless Fan 20V,30.07,100.0,description
Metabo,330001960,Fan                                     ,1.01,Ronix,8626,Cordless Fan 20V,30.07,100.0,description
Metabo,330001980,Fan                                     ,0.77,Ronix,8626,Cordless Fan 20V,30.07,100.0,description
Metabo,330002020,Fan                                     ,8.01,Ronix,8626,Cordless Fan 20V,30.07,100.0,description
Metabo,330002030,FAN COVER                               ,5.97,Ronix,8626,Cordless Fan 20V,30.07,56.0,description
Metabo,330002060,Fan                                     ,1.01,Ronix,8626,Cordless Fan 20V,30.07,100.0,description
Metabo,330002200,Fan                                     ,29.89,Ronix,8626,Cordless Fan 20V,30.07,100.0,description
Metabo,330002210,FAN COVER                               ,8.97,Ronix,8626,Cordless Fan 20V,30.07,56.0,description
Metabo,330002220,FAN COVER                               ,19.96,Ronix,8626,Cordless Fan 20V,30.07,56.0,description
Metabo,330002230,Fan                                     ,4.46,Ronix,8626,Cordless Fan 20V,30.07,100.0,description
Metabo,330002240,FAN COVER                               ,2.51,Ronix,8626,Cordless Fan 20V,30.07,56.0,description
Metabo,330002260,Fan                                     ,0.48,Ronix,8626,Cordless Fan 20V,30.07,100.0,description
Metabo,330002270,fan                                     ,0.77,Ronix,8626,Cordless Fan 20V,30.07,100.0,description
Metabo,330002330,Fan                                     ,1.01,Ronix,8626,Cordless Fan 20V,30.07,100.0,description
Metabo,330002490,Fan                                     ,22.46,Ronix,8626,Cordless Fan 20V,30.07,100.0,description
Metabo,330002580,FAN COVER                               ,2.51,Ronix,8626,Cordless Fan 20V,30.07,56.0,description
Metabo,330006910,Fan                                     ,15.95,Ronix,8626,Cordless Fan 20V,30.07,100.0,description
Metabo,330006930,FAN COVER                               ,15.95,Ronix,8626,Cordless Fan 20V,30.07,56.0,description
Metabo,330006940,Fan                                     ,4.0,Ronix,8626,Cordless Fan 20V,30.07,100.0,description
Metabo,330006950,Fan                                     ,9.97,Ronix,8626,Cordless Fan 20V,30.07,100.0,description
